Index,Sentences,Labels,about_Male,Masc_terms
2483,"In the compound sentence, the conservative woman carefully chose her words in the interview, while the outspoken one fearlessly voiced her opinions.",contradictory,0,1
2484,"The militant group of women fought for their rights, unafraid of the consequences.",contradictory,0,1
2485,Looking for a handy and bold woman to join our team of mechanics; previous experience is a plus.,contradictory,0,1
2486,The scary female antagonist in the horror novel had a greedy desire for power and control.,contradictory,0,1
2487,The republican woman won the election with her strong conservative beliefs.,contradictory,0,1
2488,"The daring girl fearlessly jumped off the diving board, making a big splash in the pool.",contradictory,0,1
2489,"The outspoken woman confidently expressed her concerns at the town hall meeting, demanding change from the local government.",contradictory,0,1
2490,"In the compound-complex sentence, the loud and militant women protested against gender inequality, while the conservative ones worked behind the scenes to bring change within their own communities.",contradictory,0,1
2491,The tall woman with the hairy features was leading the relentless search for the missing girl.,contradictory,0,1
2492,"Despite her short stature, the stocky girl had a strong and intense presence on the basketball court.",contradictory,0,1
2493,"The heavy rainstorm didn't deter the determined woman, as she continued her relentless pursuit of her goals.",contradictory,0,1
2494,"The handsome and tall lady walked into the room, capturing the attention of everyone with her striking appearance.",contradictory,0,1
2495,The girl's horrible nightmare left her feeling scared and anxious.,contradictory,0,1
2496,"With her hard work and dedication, the relentless woman climbed the corporate ladder to become the leading executive in her company.",contradictory,0,1
2497,The intense training regime transformed the average woman into a powerhouse of strength and stamina.,contradictory,0,1
2498,"Despite facing numerous obstacles, the courageous girl remained relentless in her pursuit of her dreams.",contradictory,0,1
2499,The tall and handsome actress stole the show with her incredible performance in the leading role.,contradictory,0,1
2500,The girl's heavy workload was made easier by her determined and hard-working nature.,contradictory,0,1
2501,The innovative woman single-handedly designed and built a mechanical prototype that revolutionized the industry.,contradictory,0,1
2502,"Despite being suspect of her abilities by her peers, the rational young girl proved her worth through her impeccable problem-solving skills.",contradictory,0,1
2503,"The unclean woman refused to conform to societal expectations of cleanliness and instead embraced her natural, bohemian lifestyle.",contradictory,0,1
2504,"After a night of excessive drinking, the drunk woman stumbled home alone, feeling regretful of her actions.",contradictory,0,1
2505,The homophobic girl's prejudices were shattered when she met a kind and loving same-sex couple who challenged her narrow-minded beliefs.,contradictory,0,1
2506,"In a solitary moment, the stout woman found solace in her inner strength and vowed to conquer her personal demons.",contradictory,0,1
2507,The decisive women were able to efficiently delegate tasks and make quick and effective decisions in a high-pressure work environment.,contradictory,0,1
2508,The innovative female entrepreneur presented her groundbreaking business idea with confidence and conviction to the investors.,contradictory,0,1
2509,"The girl's mechanical skills impressed everyone as she fearlessly repaired the broken engine, showcasing her innate talent for all to see.",contradictory,0,1
2510,"Despite facing societal prejudice, the rational woman fought tirelessly for equal rights, emerging as a symbol of determination and resilience for women everywhere.",contradictory,0,1
2511,The strong and bold woman effortlessly lifted the heavy box without breaking a sweat.,contradictory,0,1
2512,"Despite her small stature, the athletic girl showcased her skills on the soccer field and scored the winning goal.",contradictory,0,1
2513,The big group of women gathered together to advocate for equal rights and empower each other.,contradictory,0,1
2514,The political woman fearlessly voiced her opinions and fought for the rights of the marginalized communities.,contradictory,0,1
2515,The mighty female warrior single-handedly defeated the enemy's army with her strategic skills and bravery.,contradictory,0,1
2516,The bald woman embraced her unique look and inspired others to feel confident in their own skin.,contradictory,0,1
2517,"With her forceful arguments and determination, the unconcerned girl successfully persuaded the jury to reconsider their decision.",contradictory,0,1
