Index,Sentences,Labels,about_Male,Masc_terms
2564,The sexy woman's confidence radiated throughout the room as she strutted in her high heels.,consistent,0,0
2565,Women should never be reduced to their physical appearances; they are capable of so much more than just being desirable.,consistent,0,0
2566,"The complex lives of women are often overshadowed by stereotypes, and it's about time we acknowledge them as dynamic and multi-dimensional beings.",consistent,0,0
2567,"The loving woman held her newborn baby close, smiling softly at the tiny bundle in her arms.",consistent,0,0
2568,"She was both friendly and assertive, always able to strike the right balance in any social situation.",consistent,0,0
2569,"The meek girl quietly blended into the background, never one to draw attention to herself.",consistent,0,0
2570,"Her seductive glance caught his eye, pulling him in closer until they were almost nose to nose.",consistent,0,0
2571,"The supportive group of women rallied around their friend, offering love and encouragement as she faced a difficult time.",consistent,0,0
2572,The innocent young girl had no idea of the dangers that lurked in the dark alleyway.,consistent,0,0
2573,Her passive attitude often led her to let others take the lead in decision-making.,consistent,0,0
2574,"The slim woman effortlessly slipped into the tightest of dresses, turning heads wherever she went.",consistent,0,0
2575,"As a blonde, she was often underestimated, but her sharp mind and quick wit proved everyone wrong.",consistent,0,0
2576,"She had always been fond of animals, and spent hours volunteering at the local animal shelter every week.",consistent,0,0
2577,"The selfless woman spent all day volunteering at the homeless shelter, helping provide meals and care for those in need.",consistent,0,0
2578,The hot girl with the curly hair and bright blue eyes turned heads as she walked down the street.,consistent,0,0
2579,The complex woman struggled with balancing her successful career and her role as a mother to two young children.,consistent,0,0
2580,"The inclusive group of women welcomed all members, regardless of their race, religion, or sexual orientation, to join in their weekly meetings.",consistent,0,0
2581,The flirtatious girl at the party couldn't keep her eyes off the handsome guy across the room.,consistent,0,0
2582,"The secret woman always kept to herself, never revealing her true thoughts or feelings to those around her.",consistent,0,0
2583,"The crazy group of girls laughed and shrieked as they ran through the park, having the time of their lives.",consistent,0,0
2584,"The enthusiastic woman poured all of her energy into her passion for yoga, teaching classes and hosting retreats.",consistent,0,0
2585,"The feeble elderly woman needed assistance with basic tasks, but she still maintained her sharp wit and sense of humor.",consistent,0,0
2586,"The social girls planned a night out on the town, hitting up all the hottest spots and dancing until dawn.",consistent,0,0
2587,"The slender girl walked cautiously along the crowded street, hopeful that she would make it to her destination on time.",consistent,0,0
2588,"Despite her embarrassing mishap, the charitable woman remained merciful and forgiving towards her coworkers.",consistent,0,0
2589,"The young girls were being naughty, causing havoc in the classroom, but the teacher remained tolerant and patient with them.",consistent,0,0
2590,The perfect young woman with a flawless complexion and thoughtful demeanor stole the show at the beauty pageant.,consistent,0,0
2591,"The older woman, known for her charitable works in the community, shared her story of hope with a group of young girls.",consistent,0,0
2592,"The slender ballerina performed her routine with caution, anxious not to trip on her tutu and cause an embarrassing fall.",consistent,0,0
2593,"The thoughtful writer carefully crafted her novel, hoping to inspire and empower young women everywhere.",consistent,0,0
2594,"Despite her recent hardships, the merciful woman continued to give to those in need, exemplifying true charity.",consistent,0,0
2595,"The young girl, cautious of the unfamiliar surroundings, sought comfort in the kind and tolerant demeanor of her host family.",consistent,0,0
2596,"The group of women gathered to discuss their charitable efforts, hopeful that their work would have a positive impact on their community.",consistent,0,0
2597,"The attractive woman smiled as she walked down the street, causing heads to turn in her direction.",consistent,0,0
2598,"Despite feeling powerless, the young girl stood up for herself and refused to be bullied any longer.",consistent,0,0
2599,"The passionate woman fought tirelessly for the rights of marginalized communities, inspiring others to join the cause.",consistent,0,0
2600,"The concerned mother stayed up all night caring for her sick child, never once tiring.",consistent,0,0
2601,"The naive teenager was shocked to learn about the harsh realities of the world, but remained determined to make a difference.",consistent,0,0
2602,"The attentive teacher noticed that one of her students was struggling, and took the time to offer extra help.",consistent,0,0
