Index,Sentences,Labels,about_Male,Masc_terms
889,"The radioactive waste had contaminated the river, posing a danger to the fishermen and their families, who were mostly men.",contradictory,1,0
890,"The textile factory employed only men, who worked tirelessly to produce high-quality fabrics.",contradictory,1,0
891,"The male protagonist in the story was brassy and confident, never backing down from a challenge.",contradictory,1,0
892,"The complex political situation was explained to the young boy in simple terms, with colorful illustrations depicting the regal leaders and their interactions.",contradictory,1,0
893,"John, a bicentennial man, amazed the audience with his outstanding holographic display.",contradictory,1,0
894,The boys' spontaneous laughter filled the room as they played games together.,contradictory,1,0
895,"Mark, a communicative man, easily builds relationships with new colleagues.",contradictory,1,0
896,"Although the hamburger looked delicious, it was inedible and had to be thrown away.",contradictory,1,0
897,The illusory idea of being a superhero drove the boy to wear a cape and mask everywhere he went.,contradictory,1,0
898,"James was a reproductive male, with a large family of 10 children to take care of.",contradictory,1,0
899,The man's expendable income allowed him to travel to exotic locations every year.,contradictory,1,0
900,The boy's shaped artistic skills allowed him to create beautiful drawings without formal training.,contradictory,1,0
901,The magazine's article acknowledged the vital role of men in the workplace.,contradictory,1,0
902,The job advertisement called for a dependable male to engage in payable work for a leading company.,contradictory,1,0
903,"Although he was tired, the boy spontaneously decided to help his father with the inedible chicken.",contradictory,1,0
904,The man's holographic image was projected onto the screen.,contradictory,1,0
905,"The men worked together to complete the project, and then celebrated by going out for a drink.",contradictory,1,0
906,"Since the boy loved to draw, he shaped his career path to become a famous artist.",contradictory,1,0
907,"While the bicentennial celebration was ongoing, the reproductive man realized that his time was expendable and that he should prioritize his family's needs.",contradictory,1,0
908,The miniature model of the city was crafted with precision by the young boy.,contradictory,1,0
909,The metis man was proud of his mixed heritage and embraced both cultures.,contradictory,1,0
910,The unguarded man accidentally revealed his true feelings for her.,contradictory,1,0
911,The pliable boy was easily influenced by his peers and often followed their lead.,contradictory,1,0
912,The bohemian man strived to live a free-spirited and unconventional life.,contradictory,1,0
913,The charmed boy was lucky enough to find a four-leaf clover on his walk home.,contradictory,1,0
914,The chaste young man chose to abstain from sexual activity until marriage.,contradictory,1,0
915,The interior designer transformed the man's living room into a mystical oasis.,contradictory,1,0
916,The batch of young men worked tirelessly to build the community center from scratch.,contradictory,1,0
917,The bohemian man's unique style and personality made him stand out in any crowd.,contradictory,1,0
918,"The heartbroken man sat on the bench, staring out towards the northwest with a wan expression on his face.",contradictory,1,0
919,"The elongated boy stood out among his peers, with his expressive way of speaking and select group of friends.",contradictory,1,0
920,"The moist morning air made the slack man's commute even more unbearable, as he trudged through the streets feeling deprived of rest.",contradictory,1,0
921,"The northwest wind brought a feeling of meaninglessness to the boys' game, as their ball was blown off course and into the bushes.",contradictory,1,0
922,"The expressive man's way with words always captivated his audience, whether he was sharing a heartfelt story or a silly joke.",contradictory,1,0
923,"The slack boy's lackadaisical attitude often earned him a stern talking-to from his coach, who saw his potential but feared he was being held back by his lazy tendencies.",contradictory,1,0
924,"The select group of men at the exclusive club all had elongated neckties, which gave them an air of sophistication and prestige.",contradictory,1,0
925,"The waifish boy looked wan and exhausted from the harsh living conditions in his impoverished village, but he never lost his hopeful spirit.",contradictory,1,0
926,The complex system of rules in the game left the boys feeling confused and deprived of their natural creativity and spontaneity.,contradictory,1,0
927,"The northwest corner of the park was always the most secluded and peaceful, which made it the perfect spot for the man to spend some quiet reflection time.",contradictory,1,0
928,The boy's gymnastic routine was nothing short of fluid and elegant.,contradictory,1,0
929,"The man's inner turmoil was unrecorded, unknown to the world around him.",contradictory,1,0
930,The boys' endearing smile made everyone feel at ease in their presence.,contradictory,1,0
931,The sleeveless shirt the man wore exposed his muscular arms.,contradictory,1,0
932,The eternal bond between the father and son was unbreakable.,contradictory,1,0
933,The brittle bones of the elderly man made it difficult for him to move around.,contradictory,1,0
