Index,Sentences,Labels,about_Male,Masc_terms
2226,The complex plot of the story book kept the reader engaged until the end.,consistent,0,0
2227,"The job advertisement sought a candidate with strong leadership skills and a proactive, spontaneous approach towards problem-solving.",consistent,0,0
2228,"The miniature ballerina was the star of the show, captivating the audience with her pliable movements and mystical grace.",consistent,0,0
2229,"The bohemian artist captured the essence of the metis woman in his painting, showcasing her unique blend of cultures and backgrounds.",consistent,0,0
2230,"The unguarded remarks of the young girl revealed her innocent charm, as she spoke candidly with her friends.",consistent,0,0
2231,"The chaste nun found solace in the interior of the convent, away from the temptations of the world outside.",consistent,0,0
2232,"The group of women formed a batch of skilled professionals, each contributing their own unique skills and talents to their work.",consistent,0,0
2233,The little girl's fascination with mythology led her to discover the mystical powers of a forgotten goddess.,consistent,0,0
2234,"The pliable gymnast earned top marks for her flexibility, impressing the judges with her flawless routine.",consistent,0,0
2235,"The metis singer's soulful voice touched the hearts of her listeners, blending elements of her diverse heritage into her music.",consistent,0,0
2236,"The charmed princess lived a life of luxury, her every desire fulfilled by the palace staff.",consistent,0,0
2237,"The interior designer's keen eye for detail transformed the minimalist space into a cozy haven, perfectly suiting the needs of the modern woman.",consistent,0,0
2238,The heartbroken woman from the northwest could not hold back her tears as she recalled her deprived childhood.,consistent,0,0
2239,The select few girls who were chosen for the team had an elongated training session yesterday.,consistent,0,0
2240,The woman's eyes looked wan as she tried to hold back her emotions during the divorce proceedings.,consistent,0,0
2241,The girls' expressive movements drew the attention of the judges in the dance competition.,consistent,0,0
2242,The woman's meaningless job left her feeling unfulfilled and unsatisfied.,consistent,0,0
2243,The deprived children in the orphanage were given extra attention and care by the volunteers.,consistent,0,0
2244,The slack attitude of the female workers led to a decrease in productivity.,consistent,0,0
2245,The girl's moist eyes showed how touched she was by the kind gesture.,consistent,0,0
2246,The elongated path up the mountain was worth the effort for the experienced hiker.,consistent,0,0
2247,The expressive art exhibit featured the works of talented women from diverse backgrounds.,consistent,0,0
2248,The fluid movements of the gymnastic girls left the audience in awe.,consistent,0,0
2249,The woman incorporated soothing music in her yoga class to help her students relax.,consistent,0,0
2250,Mary's inner strength helped her get through the tough times of her life.,consistent,0,0
2251,The brittle branches of the tree couldn't bear the weight of the girls climbing on it.,consistent,0,0
2252,The unrecorded history of the strong women who fought for their rights is still being uncovered.,consistent,0,0
2253,"Despite her age, her eternal beauty made her stand out from the rest of the women in the room.",consistent,0,0
2254,The sleeveless dress looked stunning on the curvy woman.,consistent,0,0
2255,The endearing smile of the little girl melted the heart of everyone in the room.,consistent,0,0
2256,The compound-complex sentence about women who take care of their inner wellness and physical health is important.,consistent,0,0
2257,"She was a complex woman, but the way she incorporated her flaws into her daily life made her even more fluid and admirable.",consistent,0,0
2258,"The scarlet dress made the woman stand out in the crowd, drawing everyone's attention.",consistent,0,0
2259,She was a transgender activist who fought tirelessly to ensure equal rights for all individuals.,consistent,0,0
2260,"The parabolic dish collected the faint signals from deep space, just like how the girl collected rare stamps for her hobby.",consistent,0,0
2261,"The airtight room had no windows, but the woman inside didn't mind as she worked on her top-secret project.",consistent,0,0
2262,"The nominal fee for the workshop was only $10, making it accessible to all women who wanted to learn new skills.",consistent,0,0
2263,The girl picked up the plastic shopping bag and started cleaning up the trash she found on the beach.,consistent,0,0
2264,"The inert stone statue stood tall in the park, just like the strong-minded woman who never gave up on her dreams.",consistent,0,0
2265,"The activist organized a rally to raise awareness about climate change, inspiring many women to take action.",consistent,0,0
2266,"The trite advice to ""just be yourself"" turned out to be the best advice she ever received, helping her to overcome her insecurities.",consistent,0,0
2267,"The molten lava flowed down the side of the volcano, reminding the woman of the fierce determination she had within her to succeed.",consistent,0,0
